Id,Name,2026-08-01 19:51:13,2026-08-02 07:10:05,2026-08-02 19:51:25,2026-08-03 07:06:40,2026-08-03 21:37:11,2026-08-04 07:18:42,2026-08-04 20:36:44,2026-08-05 07:24:49,2026-08-05 20:31:16,2026-08-06 07:23:02,2026-08-06 20:35:14,2026-08-07 10:08:45,2026-08-07 19:11:54,2026-08-08 06:51:35,2026-08-08 18:50:49,2026-08-09 06:42:56,2026-08-09 18:53:07,2026-08-10 06:45:04,2026-08-10 19:28:56,2026-08-11 06:55:44,2026-08-11 19:11:05,2026-08-12 07:01:40,2026-08-12 19:19:18,2026-08-13 07:00:13,2026-08-13 19:20:08,2026-08-14 06:58:56,2026-08-14 19:15:28,2026-08-15 06:36:58,2026-08-15 18:36:26,2026-08-16 06:32:35,2026-08-16 18:37:45,2026-08-17 06:31:31,2026-08-17 18:55:51,2026-08-18 06:36:52,2026-08-18 18:45:37,2026-08-19 06:36:38,2026-08-19 18:46:03,2026-08-20 18:47:07,2026-08-21 06:40:16,2026-08-21 18:47:50,2026-08-22 06:36:59
54101633,ADT Link UT3G (해외구매),"103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280","103,280"
78306452,AFOX 라데온 RX 580 2048SP D5 8GB 디앤디컴,"186,510","186,510","186,510","186,510","186,510","186,070","186,070","186,510","186,070","186,070","186,060","186,060","186,060","186,060","186,060","186,060","186,060","186,060","186,070","186,070","186,060","186,060","186,070","186,060","186,060","186,060","186,060","186,060","186,060","186,060","186,060","186,060","186,060","186,060","186,070","186,070","186,060","186,060","186,060","186,060","186,060"
104752559,AFOX 라데온 RX 580 2048SP H3 D5 8GB 대원씨티에스,"179,050","178,970","178,970","178,970","178,890","178,880","177,550","177,550","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","177,540","178,590","178,590","178,590","178,590"
14077739,AFOX 지포스 G210 D3 512MB LP 디앤디컴,"26,000","26,000","26,000","24,462","25,560","25,560","25,560","25,560","26,000","26,000","25,990","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","25,990","25,990","25,990","25,990","25,990","25,990","25,990","25,990","25,990","25,990","25,990","26,000","26,000","26,000","25,990","25,990","25,990","25,990"
36709025,AFOX 지포스 G210 D3 512MB 대원씨티에스,"25,000","25,000","25,000","25,000","25,000","25,000","23,380","25,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","225,000","23,380","225,000","225,000","225,000","225,000","225,000","23,210","23,210","23,210","23,210","23,210","23,210","23,210","23,210","23,210","23,210","23,210","23,210","23,210","23,510","23,510","24,980","225,000"
28624916,AFOX 지포스 GT1030 L5 D5 2GB LP 디앤디컴,"119,490","119,490","119,490","119,490","119,480","119,480","119,480","119,480","118,540","118,540","118,540","122,000","118,540","118,540","118,540","118,540","118,540","118,540","118,540","118,540","118,540","118,540","119,490","119,480","119,480","119,480","119,490","119,490","119,490","119,490","119,490","119,490","119,490","119,490","121,930","121,920","121,920","121,910","121,910","119,490","119,490"
6288917,AFOX 지포스 GT710 L5 D3 1GB LP 디앤디컴,"58,160","58,160","58,160","58,160","58,150","58,150","58,150","58,150","58,160","59,000","58,160","59,000","59,000","58,160","58,160","58,160","58,160","59,000","58,160","59,000","59,000","58,150","58,150","58,150","58,990","58,990","58,990","58,160","58,160","58,160","58,160","58,160","58,160","58,990","58,990","58,990","58,990","58,980","58,160","58,980","58,980"
14077574,AFOX 지포스 GT730 D3 2GB LP 무소음 디앤디컴,"68,540","68,540","68,540","68,540","68,530","68,530","68,530","68,530","68,540","69,130","68,540","69,120","69,120","68,540","68,540","68,540","68,540","69,120","69,990","69,990","69,990","68,530","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000","70,000"
36709184,AFOX 지포스 GTX 1650 D6 4GB 대원씨티에스,"288,360","288,360","288,360","286,760","288,340","288,340","288,340","288,340","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","288,330","290,690","290,680","290,680","290,680"
68241932,AFOX 지포스 GTX 1660 SUPER H7 D6 6GB DUAL 백플레이트 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,"350,000",0,"350,000","350,000","350,000","350,000","350,000","350,000","350,000","350,000","350,000","350,000","350,000","350,000","350,000",0,0,0,0,0,0,0,0,"350,000","350,000","350,000","350,000","350,000","350,000","350,000"
101077676,AFOX 지포스 GTX1050 Ti H7 D5 4GB 대원씨티에스,"179,270","179,270","179,270","179,270","179,270","179,270","179,270","179,270","179,270","179,270","179,270","179,270","179,270","179,270","179,270","179,270","179,270","179,270","184,000","184,270","184,270","184,270","184,270","184,270","184,270","184,270","184,270","184,270","184,270","184,270","184,270","184,270","184,270","184,270","184,270","184,270","184,270","183,000","184,270","184,270","184,270"
62160119,AFOX 지포스 GTX1050 Ti H7 D5 4GB 디앤디컴,"183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990","183,990"
21540362,AFOX 지포스 RTX 3070 D6 8GB 대원씨티에스,"651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290","651,290"
21538472,AFOX 지포스 RTX 3090 D6 24GB 대원씨티에스,"2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840","2,346,840"
54103622,AKiTiO 노드 타이탄 eGPU BOX (해외구매),"741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000","741,000"
15360209,AMD 라데온 PRO W5500 D6 8GB 대원씨티에스,"379,720","379,720","379,720","379,720","379,680","379,680","379,610","379,610","379,530","379,520","379,450","379,450","379,380","379,380","379,380","379,380","379,380","379,380","379,350","379,350","379,280","379,280","379,280","379,280","379,210","379,210","379,140","379,140","379,140","379,140","379,140","379,140","379,140","381,640","381,570","379,060","381,560","381,560","381,560","379,060","379,060"
26036747,AMD 라데온 PRO W7500 D6 8GB,"720,240","720,240","720,170","720,170","720,170","720,170","720,170","720,170","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150","720,150"
26035931,AMD 라데온 PRO W7600 D6 8GB,"995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","995,210","920,000","920,000","1,125,990","1,125,990","1,125,990","1,125,990","1,125,990","1,125,990","1,125,990","1,125,990","1,125,990","1,125,990","1,125,990","1,125,990","1,125,990","1,125,990","1,125,990"
5492030,AMD 라데온 PRO WX2100 D5 2GB LP,"235,160","235,160","235,070","235,040","235,040","235,040","234,940","234,920","234,920","234,920","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550","236,550"
14296337,AMD 라데온 PRO WX3200 D5 4GB LP 대원씨티에스,"197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600","197,600"
79400453,AOOSTAR XG76XT 라데온 RX 7600 XT D6 8GB (해외구매),"759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000","759,000"
10427364,ARKTEK 지포스 GTX 1660 SUPER D6 6GB,"276,880","276,880","276,880","276,880","276,880","276,880","276,880","276,880","277,200","277,200","280,630","280,630","280,630","280,630","280,630","280,630","280,630","280,630","280,610","280,610","280,590","280,590","280,590","280,590","280,590","280,590","280,550","280,550","280,550","280,550","280,550","280,550","280,530","280,530","280,530","280,530","280,510","280,470","280,470","280,450","280,450"
71010194,ASL 지포스 GTX 1660 SUPER RAGE-X D6 6GB,"271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570","271,570"
73696607,ASRock Arc B580 CHALLENGER OC D6 12GB,"497,260","497,260","497,260","497,260","566,000","566,000","566,000","566,000","566,000","566,000","566,000","566,000","566,000","566,000","566,000","566,000","566,000","537,700","537,700","537,700","537,700","537,700","537,700","537,700","537,700","537,700","537,700","537,700","537,700","537,700","537,700","537,700","537,700","537,700","537,700","566,000","566,000","566,000","566,000","566,000","566,000"
98771519,ASRock 라데온 AI PRO R9700 Creator D6 32GB 대원씨티에스,"2,426,550","2,426,550","2,426,550","2,426,550","2,426,550","2,426,550","2,426,550","2,426,550","2,426,550","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000","2,499,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17420300,ASRock 라데온 RX 6600 CHALLENGER D D6 8GB 대원씨티에스,"399,900","399,900","399,900","399,900","409,900","409,900","409,900","409,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","419,900","429,900","429,900","429,900","429,900","429,900","429,900"
14980142,ASRock 라데온 RX 6600 XT CHALLENGER D OC D6 8GB 에즈윈,"1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,100,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14981363,ASRock 라데온 RX 6600 XT CHALLENGER Pro OC D6 8GB 디앤디컴,"1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13645580,ASRock 라데온 RX 6700 XT CHALLENGER Pro OC D6 12GB 에즈윈,"2,200,000","2,200,000","2,200,000","2,200,000","2,200,000","2,200,000","2,200,000","2,200,000","2,200,000","2,200,000","2,200,000","2,200,000","2,200,000","2,200,000","2,200,000","2,200,000","2,200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27546905,ASRock 라데온 RX 7600 CHALLENGER OC D6 8GB 대원씨티에스,"467,090","467,090","467,090","467,090","467,090","467,090","467,090","467,090","467,090","467,090","467,090","467,090","467,090","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800","493,800"
97410422,ASRock 라데온 RX 9060 CHALLENGER D6 8GB 대원씨티에스,"520,980","520,980","520,980","520,980","520,980","520,980","520,980","520,980","520,980","520,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980","583,980"
91909763,ASRock 라데온 RX 9060 XT CHALLENGER OC D6 16GB 대원씨티에스,"587,490","587,470","587,390","587,350","587,350","587,350","587,250","587,230","587,130","587,110","604,500","605,950","605,890","605,870","605,790","605,750","605,670","605,630","621,260","622,890","702,720","702,720","702,720","702,720","702,720","702,720","702,720","702,720","702,720","702,720","702,720","702,720","702,720","702,720","702,720","702,720","702,720","702,720","702,720","702,720","702,720"
91909691,ASRock 라데온 RX 9060 XT CHALLENGER OC D6 8GB 대원씨티에스,"730,610","730,580","730,500","730,470","730,370","730,350","730,250","730,220","730,130","730,110","730,010","729,960","729,940","729,940","764,990","764,990","764,990","764,990","764,990","764,990","764,990","764,990","764,990","764,990","764,990","764,990","764,990","764,990","764,990","764,990","764,990","764,990","764,990","764,990","764,990","764,990",0,0,0,0,0
91909781,ASRock 라데온 RX 9060 XT 스틸레전드 OC D6 16GB 대원씨티에스,"655,990","655,990","655,990","655,990","655,990","655,990","655,990","655,990","655,990","655,990","655,990","655,990","655,990","655,990","655,990","655,990","655,990","655,990","702,000","758,540","887,850","887,850","887,850","887,850","887,850","887,850","887,850","887,850","887,850","887,850","887,850","887,850","887,850","887,850","887,850","887,850","878,620","878,620","878,620","878,620","878,620"
91909775,ASRock 라데온 RX 9060 XT 스틸레전드 OC D6 8GB 대원씨티에스,"673,940","673,940","673,930","673,930","673,930","673,930","673,930","673,930","673,930","673,930","673,930","681,240","681,240","681,240","681,240","681,240","681,240","681,240","681,250","681,250","681,250","681,250","681,250","716,950","515,000","515,000","515,000","515,000","515,000","515,000","515,000","515,000","515,000","515,000","630,000","630,000","630,000","630,000","630,000","630,000","630,000"
99711887,ASRock 라데온 RX 9070 XT CHALLENGER D6 16GB 대원씨티에스,"1,154,900","1,154,890","1,154,890","1,154,890","1,154,790","1,154,780","1,119,800","1,119,800","1,116,790","1,116,790","1,198,870","1,254,010","1,254,010","1,199,000","1,254,010","1,254,010","1,254,010","1,254,010","1,257,260","1,257,260","1,475,090","1,475,090","1,475,090","1,475,090","1,475,090","1,475,090","1,475,090","1,475,090","1,475,090","1,475,090","1,475,090","1,475,090","1,475,090","1,475,090","1,475,090","1,475,090","1,468,990","1,468,980","1,468,980","1,468,980","1,462,990"
77317754,ASRock 라데온 RX 9070 XT Taichi OC D6 16GB 대원씨티에스,"1,477,910","1,477,880","1,477,790","1,477,760","1,477,650","1,477,640","1,477,540","1,477,520","1,477,420","1,477,400","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370","1,477,370",0,0,0,0,0,0,0
77318285,ASRock 라데온 RX 9070 XT 스틸레전드 D6 16GB 대원씨티에스,"1,113,630","1,113,630","1,113,540","1,113,510","1,113,410","1,113,400","1,122,390","1,122,390","1,122,390","1,122,390","1,248,430","1,295,440","1,325,250","1,325,250","1,325,250","1,325,250","1,325,250","1,325,250","1,418,250","1,459,420","1,526,360","1,526,360","1,526,360","1,526,360","1,526,360","1,526,360","1,526,360","1,526,360","1,526,360","1,526,360","1,526,360","1,526,360","1,526,360","1,526,360","1,526,360","1,526,360","1,498,990","1,498,970","1,498,940","1,498,980","1,489,990"
90701579,ASRock 라데온 RX 9070 XT 스틸레전드 DARK D6 16GB 대원씨티에스,"1,128,460","1,128,460","1,128,460","1,128,460","1,107,000","1,107,000","1,105,000","1,105,000","1,104,990","1,104,990","1,234,990","1,234,990","1,299,000","1,299,000","1,299,000","1,299,000","1,298,990","1,298,990","1,299,000","1,299,000","1,299,000","1,299,000","1,299,000","1,299,000","1,289,000","1,279,000","1,279,000","1,279,000","1,279,000","1,495,000","1,495,000","1,495,000","1,495,000","1,495,000","1,495,000","1,495,000","1,495,000","1,397,210","1,397,170","1,460,000","1,459,950"
77318354,ASRock 라데온 RX 9070 스틸레전드 OC D6 16GB 대원씨티에스,"989,890","989,860","989,770","989,740","989,670","989,670","989,990","989,990","989,990","989,990","989,990","989,990","989,990","989,990","989,990","989,990","989,990","989,990","990,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000",0,0,0,0,0,0,0,0,0,0,0,0
15605021,ASUS DUAL 라데온 RX 6600 D6 8GB 대원씨티에스,"255,000","255,000","255,000","255,000","255,000","255,000","255,000",0,0,0,0,0,0,0,0,"255,000","255,000",0,0,"255,000","255,000","255,000","255,000","255,000","255,000","255,000","255,000","255,000","255,000","255,000","255,000","255,000","255,000","255,000","255,000","255,000","255,000","255,000","255,000","255,000","255,000"
74341484,ASUS DUAL 라데온 RX 7600 O8G EVO OC D6 8GB,"443,700","443,700","443,700","443,700","443,700","443,700","443,700","443,700","443,700","443,700","443,700","450,930","454,990","454,990","454,990","454,990","454,990","454,990","454,990","454,990","454,990","454,990","454,990","454,990","463,000","463,000","463,000","463,000","463,000","463,000","463,000","463,000","463,000","463,000","463,000","463,000","459,790","459,790","459,790","459,790","459,790"
20324885,ASUS DUAL 라데온 RX 7600 O8G OC D6 8GB,"449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240","449,240"
95985854,ASUS DUAL 라데온 RX 9060 D6 8GB 대원씨티에스,"488,490","488,480","488,480","488,480","488,380","488,360","488,260","488,240","510,090","494,180","519,160","528,000","528,000","528,000","528,000","528,000","528,000","528,000","531,000","531,000","549,000","549,000","549,000","549,000","563,690","563,690","563,690","563,690","563,690","563,690","563,690","563,690","563,690","563,690","563,680","387,000","563,680","563,680","563,680","563,680","563,680"
122713927,ASUS DUAL 라데온 RX 9060 D6 8GB 엠버 앤 블레이드 에디션 대원씨티에스,"520,990","520,990","520,990","520,990","520,990","520,990","520,990","520,990","548,590","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680","550,680"
97117439,ASUS DUAL 라데온 RX 9060 XT D6 16GB 대원씨티에스,"616,590","616,590","616,590","616,590","616,590","616,590","616,590","616,590","616,590","663,000","699,990","699,990","699,990","699,940","697,660","697,660","697,660","697,660","697,660","697,660","697,660","697,660","697,660","697,660","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","730,000","730,000","768,000","768,000","768,000"
91871504,ASUS DUAL 라데온 RX 9060 XT D6 8GB 대원씨티에스,"529,500","529,500","529,500","529,500","529,500","529,500","529,500","529,500","540,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000","623,760","623,760","623,760","623,760","623,760","623,760","623,760","599,000","623,760","623,760","599,000","599,000","623,760","623,760","623,760","599,000","599,000","599,000","623,760","623,760","623,760","623,760"
122705638,ASUS DUAL 지포스 RTX 3050 D6 6GB 대원씨티에스,"408,370","408,370","408,350","406,000","406,000","406,000","406,000","406,000","406,000","406,000","406,000","406,000","406,000","406,000","406,000","406,000","406,000","406,000","406,000","406,000","406,000","406,000","418,990","418,990","419,000","419,000","418,990","418,990","418,990","418,990","418,990","418,990","418,990","418,990","418,990","418,990","418,990","418,990","418,990","418,990","418,990"
68918675,ASUS DUAL 지포스 RTX 3050 D6 6GB 인텍앤컴퍼니,"340,770","340,770","340,770","340,770","340,770","340,770","340,770","340,770","341,330","342,630","342,630","342,630","342,630","342,630","342,630","342,630","342,630","342,630","342,630","342,630","342,630","342,630","342,630","362,320","362,320","401,940","401,940","350,000","350,000","350,000","350,000","350,000","350,000","350,000","350,000","350,000","401,940","416,400","416,400","416,400","387,770"
63086675,ASUS DUAL 지포스 RTX 3050 O6G OC D6 6GB 대원씨티에스,"366,600","366,600","366,600","366,600","366,600","366,600","366,600","366,600","366,600","366,600","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400","374,400"
35813972,ASUS DUAL 지포스 RTX 3050 O6G OC D6 6GB 인텍앤컴퍼니,"354,000","354,000","354,000","354,000","354,000","354,000","354,000","354,000","354,000","354,000","354,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000"
122726685,ASUS DUAL 지포스 RTX 3050 O6G OC D6 6GB 코잇,"350,900","350,900","350,900","350,900","350,900","350,900","350,900","350,900","359,000","359,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000","332,000"
14857055,ASUS DUAL 지포스 RTX 3060 Ti O8G OC MINI D6 8GB,"800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000"
94524596,ASUS DUAL 지포스 RTX 5050 D6 8GB 대원씨티에스,"476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","575,520","575,520","575,520","575,520","574,990","574,990","574,990","574,990","574,990","574,990","574,990","574,990","574,990","574,990","574,990","574,990","574,990","574,990","574,990","574,990","574,990"
94692245,ASUS DUAL 지포스 RTX 5050 D6 8GB 인텍앤컴퍼니,"480,700","480,700","480,700","480,700",0,0,0,"480,700","480,700","480,700","480,700","480,700","480,700","480,700","480,700","480,700","480,700","480,700","480,700","480,700","480,700",0,0,"590,000","590,000","590,000","590,000","590,000","590,000","590,000","590,000","590,000","590,000","590,000","590,000","590,000","590,000","590,000","590,000","590,000","590,000"
93318653,ASUS DUAL 지포스 RTX 5050 OC D6 8GB 대원씨티에스,"481,000","481,000","481,000","481,000","481,000","481,000","481,000","481,000","481,000","481,000","486,200","569,000","569,000","569,000","568,990","568,990","568,990","568,990","568,990","568,990","579,880","579,880","579,880","579,880","579,000","579,000","579,000","579,000","579,000","579,000","579,000","579,000","579,000","579,000","579,000","579,000","579,000","579,000","579,000","579,000","579,000"
93697997,ASUS DUAL 지포스 RTX 5050 OC D6 8GB 인텍앤컴퍼니,"461,790","461,790","461,790","461,790","461,790","461,790","461,790","461,790","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","476,000","569,000","579,880","579,880","579,880","579,000","578,990","578,990","578,990","578,990","578,990","578,990","578,990","578,990","578,990","578,990","578,990","578,990","578,990","578,990","578,990","578,990"
122726712,ASUS DUAL 지포스 RTX 5050 OC D6 8GB 코잇,"444,730","444,730","444,730","444,730","444,730","444,730","444,730","444,730","459,000","459,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000"
93861539,ASUS DUAL 지포스 RTX 5060 D7 8GB 인텍앤컴퍼니,"566,530","566,530","566,530","566,530","629,800","629,800","629,800","629,800","587,220","629,800","640,920","640,920","640,920","670,330","670,330","670,330","670,330","670,330","687,390","684,390","696,380","696,380","696,370","696,370","696,370","696,370","696,370","696,370","696,370","696,370","696,370","696,370","696,370","696,370","698,530","518,400","698,530","698,530","698,530","698,530","698,530"
104989451,ASUS DUAL 지포스 RTX 5060 EVO OC D7 8GB 대원씨티에스,"520,000","520,000","520,000","520,000","520,000","539,000","539,000","539,000","691,600","691,600","583,000","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","687,190","685,290"
104628866,ASUS DUAL 지포스 RTX 5060 EVO OC D7 8GB 인텍앤컴퍼니,"535,000","535,000","535,000","535,000","535,000",0,0,0,0,0,"575,000","697,890","697,880","697,880","697,880","697,880","697,880","697,880","697,880","697,880","697,880","697,880","697,880","697,880","697,840","697,840","697,780","697,780","697,780","697,760","697,740","697,740","697,700","697,700","697,720","697,720","697,690","697,690","697,690","697,690","697,690"
122726726,ASUS DUAL 지포스 RTX 5060 EVO OC D7 8GB 코잇,"685,260","685,260","685,260","685,260","685,260","685,260","685,260","685,260","685,260","685,260","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840","699,840"
90957326,ASUS DUAL 지포스 RTX 5060 OC D7 8GB 대원씨티에스,"592,640","592,640","592,640","592,640","592,640","600,760","607,290","607,290","592,650","600,760","652,990","681,990","681,990","682,990","682,990","682,990","682,990","682,990","682,990","682,990","698,540","698,540","698,540","698,540","698,540","698,540","698,540","698,540","698,540","698,540","698,540","698,540","698,540","698,540","698,540","698,540","698,540","698,540","698,540","698,540","698,540"
91496327,ASUS DUAL 지포스 RTX 5060 OC D7 8GB 인텍앤컴퍼니,"580,000","580,000","580,000","580,000","580,000","580,000","580,000","580,000","580,000","580,000","594,000","594,000","659,000","659,000","659,000","659,000","659,000","659,000","659,000","694,990","695,000","689,600","692,600","695,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","708,500","708,500","708,500","708,500","708,500"
