Id,Name,2026-09-01 23:12:33,2026-09-02 08:21:22,2026-09-02 22:37:36,2026-09-03 08:19:56,2026-09-03 22:32:23,2026-09-04 08:17:18,2026-09-04 22:30:41,2026-09-05 08:02:32,2026-09-05 21:34:35,2026-09-06 07:50:23,2026-09-06 21:53:08,2026-09-07 07:55:08,2026-09-08 00:04:55,2026-09-08 08:27:01,2026-09-08 22:33:39,2026-09-09 08:26:38,2026-09-09 22:43:58,2026-09-10 08:13:25,2026-09-10 22:36:27,2026-09-11 08:08:40,2026-09-11 22:30:52,2026-09-12 08:10:48,2026-09-12 21:49:37,2026-09-13 08:00:26,2026-09-13 22:48:10,2026-09-14 08:08:08,2026-09-15 00:53:52,2026-09-15 08:50:49,2026-09-15 23:22:39,2026-09-16 08:35:28,2026-09-16 23:13:16,2026-09-17 08:42:14,2026-09-17 23:17:00,2026-09-18 08:31:25,2026-09-18 22:34:47,2026-09-19 08:13:21,2026-09-19 22:05:52,2026-09-20 07:52:17,2026-09-20 22:35:05,2026-09-21 08:11:09,2026-09-22 00:51:45,2026-09-22 09:02:33,2026-09-22 23:02:23,2026-09-23 08:36:50,2026-09-23 23:13:34,2026-09-24 08:34:15,2026-09-24 23:14:44,2026-09-25 08:54:53,2026-09-25 23:35:02,2026-09-26 08:58:06,2026-09-26 22:47:23
98760665,GIGABYTE UD850GM PG5 V2 80PLUS골드 풀모듈러 ATX3.1 제이씨현,"111,000","111,000","111,000","111,000","111,000","111,000",0,"111,000",0,"111,000","111,000","111,000","111,000","111,000",0,0,"111,000","110,990","110,990","110,990",0,0,"110,990",0,"110,990","110,990","110,990","110,990",0,0,0,0,0,0,0,0,0,0,"110,990","110,990",0,0,"110,990",0,0,0,0,0,"109,740","109,740",0
99894578,GIGABYTE UD850GM PG5 V2 80PLUS골드 풀모듈러 ATX3.1 피씨디렉트,"110,980","110,980","110,980","110,980","107,040","107,040",0,"107,040",0,"107,040","107,040","107,610","107,590","107,590",0,0,"107,540","107,540","107,510","107,510",0,0,"107,440",0,"107,400","106,220","107,010","107,000",0,0,0,0,0,0,0,0,0,0,"106,950","106,950",0,0,"106,950",0,0,0,0,0,"106,950","106,950",0
94085267,GIGABYTE UD850GM PG5 V2 ICE 80PLUS골드 풀모듈러 ATX3.1 피씨디렉트,"111,000","111,000","111,000","111,000","111,000","111,000",0,"111,000",0,"111,000","111,000","111,000","111,000","113,000",0,0,"107,620","107,620","107,620","107,620",0,0,"107,620",0,"110,990","110,990","110,990","110,990",0,0,0,0,0,0,0,0,0,0,"109,720","109,720",0,0,"109,710",0,0,0,0,0,"107,629","107,629",0
92621501,GREENLEAF VOLTRON 700W 80PLUS브론즈 ATX3.1 화이트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"52,000","52,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92621645,GREENLEAF VOLTRON 800W 80PLUS브론즈 ATX3.1,"46,800","46,800","46,800","46,800","46,800","46,800",0,"46,800",0,"46,800","46,800","46,800","46,800","46,800",0,0,"46,800","46,800","46,800","46,800",0,0,"46,800",0,"46,800","46,800","46,800","46,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92621657,GREENLEAF VOLTRON 800W 80PLUS브론즈 ATX3.1 화이트,"53,700","53,700","53,700","53,700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31345106,GSI DOHICH PREMIUM 600W,"36,570","36,570","36,190","36,190","36,190","36,190",0,"36,190",0,"36,190","36,190","36,190","36,190","36,190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31344470,GSI DOHICH VT-500 PLUS 벌크,0,0,0,0,0,0,0,"18,760",0,"18,270","18,270","18,760","18,760","18,760",0,0,"18,760","18,760","18,760","18,760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,760","18,760",0,0,"18,750",0,0,0,0,0,"18,600","18,600",0
122705936,GreatWall CRPS 1300N2 80PLUS플래티넘,"420,000","420,000","420,000","420,000","420,000","420,000",0,"420,000",0,"420,000","420,000","420,000","420,000","420,000",0,0,"420,000","420,000","420,000","420,000",0,0,"420,000",0,"420,000","420,000","420,000","420,000",0,0,0,0,0,0,0,0,0,0,"420,000","420,000",0,0,"420,000",0,0,0,0,0,"420,000","420,000",0
122705978,GreatWall CRPS 2700T 80PLUS티타늄,"1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000",0,"1,050,000",0,"1,050,000","1,050,000","1,050,000","1,050,000","1,050,000",0,0,"1,050,000","1,050,000","1,050,000","1,050,000",0,0,"1,050,000",0,"1,050,000","1,050,000","1,050,000","1,050,000",0,0,0,0,0,0,0,0,0,0,"1,050,000","1,050,000",0,0,"1,050,000",0,0,0,0,0,"1,050,000","1,050,000",0
122706001,GreatWall CRPS 3200T 80PLUS티타늄,"1,230,000","1,230,000","1,230,000","1,230,000","1,230,000","1,230,000",0,"1,230,000",0,"1,230,000","1,230,000","1,230,000","1,230,000","1,230,000",0,0,"1,230,000","1,230,000","1,230,000","1,230,000",0,0,"1,230,000",0,"1,230,000","1,230,000","1,230,000","1,230,000",0,0,0,0,0,0,0,0,0,0,"1,230,000","1,230,000",0,0,"1,230,000",0,0,0,0,0,"1,230,000","1,230,000",0
122647781,GreatWall CRPS PDB CAGE 3KW 2U 이엠텍,"340,230","340,230","340,230","340,230","340,230","340,230",0,"340,230",0,"340,230","340,230","340,230","340,210","340,210",0,0,"340,190","340,190","340,170","340,150",0,0,"340,110",0,"340,050","340,050","340,030","340,030",0,0,0,0,0,0,0,0,0,0,"340,010","340,010",0,0,"339,990",0,0,0,0,0,"339,990","339,990",0
123436358,GreatWall CRPS 백플레인 GW-BKPV2CBM,"256,000","256,000","256,000","256,000","256,000","256,000",0,"256,000",0,"256,000","256,000","256,000","256,000","256,000",0,0,"256,000","256,000","256,000","256,000",0,0,"256,000",0,"256,000","256,000","256,000","256,000",0,0,0,0,0,0,0,0,0,0,"256,000","256,000",0,0,"256,000",0,0,0,0,0,"256,000","256,000",0
123436679,GreatWall CRPS 백플레인 GW-BKPV2DM,"349,000","349,000","349,000","349,000","349,000","349,000",0,"349,000",0,"349,000","349,000","349,000","349,000","349,000",0,0,"349,000","349,000","349,000","349,000",0,0,"349,000",0,"349,000","349,000","349,000","349,000",0,0,0,0,0,0,0,0,0,0,"349,000","349,000",0,0,"349,000",0,0,0,0,0,"349,000","349,000",0
1543686,HALO ATX-H500W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,670","15,670",0
4545079,HOPELY 500RW V2.3 벌크,"29,260","29,260","29,260","29,260","28,638","28,638",0,"28,638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"29,240","29,240",0,0,"29,240",0,0,0,0,0,"29,240","29,240",0
4897140,HOPELY 600A 벌크,"15,680","15,500","15,500","15,680","15,345","15,345",0,"15,345",0,"15,345","15,345","15,680","15,680","15,680",0,0,"15,650","15,650","15,650","15,640",0,0,"15,610",0,"15,580","14,899",0,0,0,0,0,0,0,0,0,0,0,0,"15,580","15,580",0,0,"15,580",0,0,0,0,0,"15,580","15,580",0
33483470,HOPELY 600JB LIGHT 벌크,"17,090","17,090","17,090","17,090","16,371","16,371",0,"16,371",0,"16,371","16,371","16,910","16,690","16,680",0,0,0,0,0,0,0,0,"16,620",0,"16,620","15,893","16,008","16,008",0,0,0,0,0,0,0,0,0,0,"16,620","16,620",0,0,"16,620",0,0,0,0,0,"16,620","16,620",0
9247065,HOPELY 600MB KC NEW 벌크,0,0,0,0,0,0,0,0,0,"25,569","25,569","25,990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77465807,HOPELY 600MB PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,990","25,990",0,0,"25,990",0,"25,990","24,948","25,001","25,001",0,0,0,0,0,0,0,0,0,0,"25,990","25,990",0,0,"25,990",0,0,0,0,0,"25,990","25,990",0
98760545,MONTECH CENTURY II 1050 80PLUS골드 풀모듈러 ATX3.1,"149,000","149,000","149,000","149,000","149,000","149,000",0,"149,000",0,"149,000","149,000","153,890","153,900","153,900",0,0,"153,900","153,900","153,900","153,900",0,0,"153,900",0,"153,900","147,870","147,870","147,870",0,0,0,0,0,0,0,0,0,0,"153,900","153,900",0,0,"153,900",0,0,0,0,0,"149,000","149,000",0
104594006,MONTECH CENTURY II 1200 80PLUS골드 풀모듈러 ATX3.1,"190,980","190,980","190,980","190,980","190,980","190,980",0,"190,980",0,"190,980","190,980","190,980","190,980","190,980",0,0,"190,980","190,980","190,980","190,980",0,0,"190,980",0,"190,980","190,980","190,980","190,980",0,0,0,0,0,0,0,0,0,0,"190,980","190,980",0,0,"190,980",0,0,0,0,0,"209,000","209,000",0
98760509,MONTECH CENTURY II 850 80PLUS골드 풀모듈러 ATX3.1,"114,000","114,000","114,000","114,000","114,000","114,000",0,"114,000",0,"114,000","114,000","120,270","120,270","120,270",0,0,"120,270","120,270","120,270","120,270",0,0,"120,270",0,"120,270","115,320","115,320","115,320",0,0,0,0,0,0,0,0,0,0,"120,270","120,270",0,0,"120,270",0,0,0,0,0,"115,320","115,320",0
91493066,MONTECH TITAN PLA 1000W 플래티넘 ATX3.1 화이트,"229,000","229,000","229,000","229,000","229,000","229,000",0,"229,000",0,"229,000","227,000","229,980","229,568","229,568",0,0,"229,560","229,560","229,560","229,560",0,0,"227,000",0,"227,000","220,102","222,270","222,270",0,0,0,0,0,0,0,0,0,0,"227,000","229,413",0,0,"229,410",0,0,0,0,0,"229,000","229,000",0
91493102,MONTECH TITAN PLA 1200W 플래티넘 ATX3.1 화이트,"267,760","267,760","267,760","267,760","267,760","267,760",0,"267,760",0,"267,760","266,500","266,500","267,760","267,760",0,0,"267,760","267,760","267,760","267,760",0,0,"266,500",0,"267,760","256,936","259,470","259,470",0,0,0,0,0,0,0,0,0,0,"266,500","267,760",0,0,"267,760",0,0,0,0,0,"267,760","267,760",0
58938845,MSI MAG A1000GL 80PLUS골드 풀모듈러 ATX3.1,"186,520","186,520","186,520","186,520","186,520","186,520",0,"186,520",0,"186,520","186,520","186,520","186,520","186,520",0,0,"186,520","186,520","186,520","186,520",0,0,"186,520",0,"186,520","186,520","186,520","186,520",0,0,0,0,0,0,0,0,0,0,"186,520","186,520",0,0,"186,520",0,0,0,0,0,"186,520","186,520",0
96059492,MSI MAG A1000GLS 80PLUS골드 풀모듈러 ATX3.1,"177,000","177,000","177,980","177,980","177,000","177,000",0,"177,000",0,"177,000","177,000","177,000","177,000","177,000",0,0,"177,000","177,000","177,000","177,000",0,0,"177,000",0,"177,000","177,000","177,000","177,980",0,0,0,0,0,0,0,0,0,0,"177,000","177,000",0,0,"177,000",0,0,0,0,0,"166,460","166,460",0
122719184,MSI MAG A1200PLS 80PLUS플래티넘 풀모듈러 ATX 3.1,"214,290","214,290","214,290","214,290","214,290","214,290",0,"207,480",0,"207,480","207,480","207,480","207,480","207,480",0,0,"207,480","207,480","207,480","207,480",0,0,"207,480",0,"207,480","207,480","204,000","204,000",0,0,0,0,0,0,0,0,0,0,"203,980","203,980",0,0,"203,980",0,0,0,0,0,"200,020","200,020",0
58938893,MSI MAG A1250GL 80PLUS골드 풀모듈러 ATX3.1,"224,080","224,080","224,090","224,090","224,080","224,080",0,"209,000",0,"209,000","209,000","209,000","209,000","209,000",0,0,"209,000","209,000","209,000","209,000",0,0,"209,000",0,"209,000","209,000","209,000","209,000",0,0,0,0,0,0,0,0,0,0,"209,000","209,000",0,0,"209,000",0,0,0,0,0,"209,000","209,000",0
30612056,MSI MAG A500DN 80PLUS스탠다드,"39,150","39,150","39,150","39,150","39,140","39,150",0,"39,150",0,"39,150","39,150","39,150","39,150","39,150",0,0,"39,150","39,150","43,980","43,980",0,0,"43,630",0,"43,470","43,460","43,460","43,460",0,0,0,0,0,0,0,0,0,0,"43,350","43,360",0,0,"43,350",0,0,0,0,0,"40,150","40,150",0
68574608,MSI MAG A500N-H,"34,990","34,990","35,000","35,000","34,990","34,990",0,"34,990",0,"34,990","34,990","34,990","34,990","34,990",0,0,"34,990","34,990","35,000","35,000",0,0,"34,990",0,"34,990","34,990","35,000","35,000",0,0,0,0,0,0,0,0,0,0,"34,990","34,990",0,0,"35,000",0,0,0,0,0,"34,990","34,990",0
30611999,MSI MAG A600DN 80PLUS스탠다드,"41,900","41,900","41,900","41,900","41,900","41,900",0,"41,900",0,"41,900","41,900","41,900","41,900","41,900",0,0,"41,900","41,900","41,900","41,900",0,0,"41,900",0,"41,900","41,900","41,900","41,900",0,0,0,0,0,0,0,0,0,0,"41,900","41,900",0,0,"41,900",0,0,0,0,0,"41,900","41,900",0
15283025,MSI MAG A650BN 80PLUS브론즈,"75,600","75,600","75,600","75,600","75,600","75,600",0,"75,600",0,"75,600","75,600","75,600","75,600","75,600",0,0,"75,600","75,600","75,600","75,600",0,0,"75,600",0,"75,600","75,600","75,600","75,600",0,0,0,0,0,0,0,0,0,0,"75,600","75,600",0,0,"75,600",0,0,0,0,0,"75,600","75,600",0
99916766,MSI MAG A650BN III 80PLUS브론즈 ATX3.1,"64,590","64,590","64,600","64,600","64,590","64,590",0,"64,090",0,"64,090","64,090","64,090","64,090","64,090",0,0,"64,090","64,090","64,090","64,090",0,0,"64,090",0,"64,090","64,090","64,090","64,230",0,0,0,0,0,0,0,0,0,0,"63,980","63,940",0,0,"63,930",0,0,0,0,0,"59,130","59,130",0
42861437,MSI MAG A650BNL 80PLUS브론즈,"58,980","58,980","58,990","58,990","58,980","58,980",0,"58,980",0,"58,980","58,980","58,980","58,980","58,990",0,0,"58,980","58,980","58,980","58,980",0,0,"56,480",0,"56,470","55,018","56,470","56,480",0,0,0,0,0,0,0,0,0,0,"56,470","56,470",0,0,"56,470",0,0,0,0,0,"54,750","54,750",0
70533359,MSI MAG A650BNL 화이트 80PLUS브론즈,"60,220","60,220","60,650","60,650","60,220","60,220",0,"60,650",0,"60,650","60,640","60,450","59,920","59,930",0,0,"59,930","59,930","59,930","59,930",0,0,"59,930",0,"59,930","57,155","59,930","60,240",0,0,0,0,0,0,0,0,0,0,"61,350","61,320",0,0,"61,300",0,0,0,0,0,"57,670","57,670",0
96059372,MSI MAG A650GLS 80PLUS골드 풀모듈러 ATX3.1,"81,700","78,990","78,990","88,000","81,990","88,000",0,"87,980",0,"78,990","78,990","81,700","82,980","82,980",0,0,"79,490","82,980","82,480","82,480",0,0,"82,480",0,"81,970","82,490","81,970","82,600",0,0,0,0,0,0,0,0,0,0,"81,820","81,820",0,0,"84,300",0,0,0,0,0,"81,030","81,030",0
42861392,MSI MAG A750BN 80PLUS브론즈 PCIE5,"79,200","79,200","79,200","79,200","79,200","79,200",0,"79,200",0,"79,200","79,200","79,200","79,200","79,200",0,0,"79,200","79,200","79,200","79,200",0,0,"79,200",0,"79,200","79,200","79,200","79,200",0,0,0,0,0,0,0,0,0,0,"79,200","79,200",0,0,"79,200",0,0,0,0,0,"79,200","79,200",0
99916703,MSI MAG A750BN III 80PLUS브론즈 ATX3.1,"82,480","82,480","83,080","83,080","82,480","82,480",0,"82,480",0,"82,480","82,480","82,480","82,480","82,480",0,0,"82,480","82,480","82,480","82,480",0,0,"82,480",0,"82,480","82,480","82,480","83,080",0,0,0,0,0,0,0,0,0,0,"82,480","82,480",0,0,"83,080",0,0,0,0,0,"76,650","76,650",0
21206882,MSI MAG A750GL 80PLUS골드 풀모듈러 ATX3.1,"119,000","119,000","119,000","119,000","119,000","119,000",0,"119,000",0,"119,000","119,000","119,000","119,000","119,000",0,0,"119,000","119,000","119,000","119,000",0,0,"119,000",0,"119,000","119,000","119,000","119,000",0,0,0,0,0,0,0,0,0,0,"119,000","119,000",0,0,"119,000",0,0,0,0,0,"119,000","119,000",0
96059435,MSI MAG A750GLS 80PLUS골드 풀모듈러 ATX3.1,"128,780","128,780","128,790","128,790","128,780","128,780",0,"124,980",0,"124,980","124,980","124,980","124,480","124,490",0,0,"124,480","124,480","124,480","124,480",0,0,"124,480",0,"124,480","124,480","124,480","124,490",0,0,0,0,0,0,0,0,0,0,"124,480","124,480",0,0,"124,490",0,0,0,0,0,"117,530","117,530",0
93913646,MSI MAG A750GN 80PLUS골드 ATX3.1,"84,400","84,400","84,980","84,980","84,400","84,400",0,"83,900",0,"83,900","83,900","83,900","83,900","83,430",0,0,"83,000","83,000","83,000","83,000",0,0,"83,000",0,"83,000","78,560","83,000","85,000",0,0,0,0,0,0,0,0,0,0,"83,900","83,900",0,0,"84,500",0,0,0,0,0,"79,040","79,040",0
21206702,MSI MAG A850GL 80PLUS골드 풀모듈러 ATX3.1,"186,200","186,200","186,200","186,200","186,200","186,200",0,"186,200",0,"186,200","186,200","186,200","186,200","186,200",0,0,"186,200","186,200","186,200","186,200",0,0,"186,200",0,"186,200","186,200","186,200","186,200",0,0,0,0,0,0,0,0,0,0,"186,200","186,200",0,0,"186,200",0,0,0,0,0,"186,200","186,200",0
28607840,MSI MAG A850GL 화이트 80PLUS골드 풀모듈러 ATX3.1,"148,770","148,770","148,770","148,790","148,770","148,770",0,"148,780",0,"148,780","148,780","148,780","146,200","146,200",0,0,"146,200","146,200","146,200","146,200",0,0,"148,790",0,"148,790","148,790","148,780","148,790",0,0,0,0,0,0,0,0,0,0,"148,780","148,780",0,0,"147,900",0,0,0,0,0,"135,780","135,780",0
96059471,MSI MAG A850GLS 80PLUS골드 풀모듈러 ATX3.1,"147,480","147,480","147,990","147,990","147,490","147,490",0,"147,490",0,"147,490","147,490","147,490","145,900","145,900",0,0,"145,900","145,900","145,900","145,900",0,0,"145,900",0,"145,900","145,900","145,900","147,990",0,0,0,0,0,0,0,0,0,0,"145,900","145,900",0,0,"145,900",0,0,0,0,0,"135,780","135,780",0
93913679,MSI MAG A850GN 80PLUS골드 ATX3.1,"96,780","96,780","97,990","97,990","96,780","96,780",0,"96,780",0,"96,780","96,780","96,780","96,780","96,780",0,0,"96,780","96,780","96,780","96,780",0,0,"96,780",0,"96,780","91,870","91,860","91,860",0,0,0,0,0,0,0,0,0,0,"91,860","91,860",0,0,"97,210",0,0,0,0,0,"89,790","89,790",0
18146243,MSI MEG Ai1300P 80PLUS플래티넘 풀모듈러 ATX3.0,"369,000","369,000","369,000","369,000","369,000","369,000",0,"369,000",0,"369,000","369,000","369,000","369,000","369,000",0,0,"366,000","366,000","363,000","366,000",0,0,"354,000",0,"360,000","360,000","366,000","366,000",0,0,0,0,0,0,0,0,0,0,"360,000","360,000",0,0,"354,000",0,0,0,0,0,"354,000","354,000",0
75071786,MSI MEG Ai1300P 80PLUS플래티넘 풀모듈러 ATX3.1,"369,000","369,000","369,000","369,000","369,000","369,000",0,"369,000",0,"369,000","369,000","369,000","368,500","368,500",0,0,"368,500","368,500","368,500","368,500",0,0,"368,500",0,"368,500","368,500","368,500","368,500",0,0,0,0,0,0,0,0,0,0,"368,500","368,500",0,0,"368,500",0,0,0,0,0,"357,350","357,350",0
93630830,MSI MEG Ai1600T 80PLUS티타늄 풀모듈러 ATX3.1,"1,119,710","1,119,710","1,119,710","1,119,710","1,119,710","1,119,710",0,"1,119,710",0,"1,196,960","1,196,960","1,119,710","1,119,710","1,119,710",0,0,"1,119,710","1,119,710","1,119,710","1,119,710",0,0,"1,119,710",0,"1,119,710","1,119,710","1,119,710","1,119,710",0,0,0,0,0,0,0,0,0,0,"1,119,710","1,119,710",0,0,"1,119,710",0,0,0,0,0,"1,119,710","1,119,710",0
16874015,MSI MPG A1000G 80PLUS골드,"201,500","201,500","201,500","201,500","201,500","201,500",0,"201,500",0,"201,500","201,500","201,500","201,500","201,500",0,0,"201,500","201,500","201,500","201,500",0,0,"201,500",0,"201,500","201,500","201,500","201,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13168653,MSI MPG A1000G 80PLUS골드 풀모듈러 ATX3.1,"199,000","199,000","199,000","199,000","199,000","199,000",0,"199,000",0,"199,000","199,000","199,000","199,000","199,000",0,0,"199,000","199,000","199,000","199,000",0,0,"199,000",0,"199,000","190,794","190,794","190,794",0,0,0,0,0,0,0,0,0,0,"199,000","199,000",0,0,"199,000",0,0,0,0,0,"199,000","199,000",0
96059045,MSI MPG A1000GS II 80PLUS골드 풀모듈러 ATX3.1,"183,200","185,680","183,200","183,200","183,200","185,690",0,"187,980",0,"185,480","185,480","185,480","185,480","185,480",0,0,"185,480","185,480","185,480","185,480",0,0,"185,480",0,"185,480","185,480","185,480","183,000",0,0,0,0,0,0,0,0,0,0,"185,250","185,250",0,0,"185,240",0,0,0,0,0,"182,760","185,260",0
96059108,MSI MPG A1250GS II 80PLUS골드 풀모듈러 ATX3.1,"245,880","245,880","246,380","246,380","245,880","245,880",0,"245,880",0,"245,880","245,880","245,880","245,880","245,880",0,0,"245,880","245,880","245,880","245,880",0,0,"245,880",0,"245,880","245,880","245,880","246,380",0,0,0,0,0,0,0,0,0,0,"245,880","245,880",0,0,"246,380",0,0,0,0,0,"231,390","231,390",0
18442058,MSI MPG A850G 80PLUS골드 풀모듈러 ATX3.1,"150,500","150,500","168,500","168,500","168,500","168,500",0,"150,500",0,"150,500","150,500","155,685","150,467","150,467",0,0,"150,467","150,467","150,467","150,467",0,0,"150,467",0,"150,467","144,262","149,000","149,000",0,0,0,0,0,0,0,0,0,0,"149,000","149,000",0,0,"149,000",0,0,0,0,0,"149,000","149,000",0
92041931,MSI MPG A850GS 80PLUS골드 풀모듈러 ATX3.1,"165,980","165,980","166,000","166,000","165,990","165,990",0,"165,980",0,"165,980","165,980","165,980","165,980","165,990",0,0,"165,000","165,000","165,000","165,000",0,0,"165,000",0,"165,000","163,643","165,000","165,000",0,0,0,0,0,0,0,0,0,0,"165,000","165,000",0,0,"165,990",0,0,0,0,0,"154,030","154,030",0
122712536,MSI MPG Ai1300TS 80PLUS티타늄 풀모듈러 ATX 3.1,"361,190","361,190","361,190","361,190","363,900","363,900",0,"363,900",0,"363,900","363,900","363,900","363,900","369,000",0,0,"361,190","361,190","361,190","361,190",0,0,"361,190",0,"361,190","361,190","361,190","361,190",0,0,0,0,0,0,0,0,0,0,"361,170","361,170",0,0,"361,170",0,0,0,0,0,"336,530","336,530",0
122712502,MSI MPG Ai1600TS 80PLUS티타늄 풀모듈러 ATX 3.1,"636,880","636,880","648,790","648,790","636,880","636,880",0,"636,880",0,"636,880","636,880","636,880","636,880","636,880",0,0,"636,880","636,880","636,880","636,880",0,0,"636,880",0,"636,880","636,880","636,880","648,790",0,0,0,0,0,0,0,0,0,0,"648,790","648,800",0,0,"649,000",0,0,0,0,0,"603,390","603,390",0
122712608,MSI PRO A1000PL 80PLUS플래티넘 풀모듈러 ATX 3.1,"184,340","184,340","184,860","184,860","184,340","184,340",0,"184,850",0,"184,850","184,850","184,850","184,850","184,850",0,0,"184,850","184,850","184,850","184,850",0,0,"184,850",0,"184,850","184,850","184,850","187,910",0,0,0,0,0,0,0,0,0,0,"184,850","184,850",0,0,"187,850",0,0,0,0,0,"172,280","172,280",0
122712597,MSI PRO A850PL 80PLUS플래티넘 풀모듈러 ATX 3.1,"154,400","154,400","154,410","154,410","154,400","154,400",0,"154,400",0,"154,400","154,400","154,400","154,400","154,400",0,0,"154,400","154,400","154,400","154,400",0,0,"154,400",0,"154,400","152,874","152,860","152,870",0,0,0,0,0,0,0,0,0,0,"152,860","152,860",0,0,"155,990",0,0,0,0,0,"145,270","145,270",0
20507534,NEWZEN SKULL 1000XM ATX3.0 80PLUS골드,"189,000","189,000","189,000","189,000","189,000","189,000",0,"189,000",0,"189,000","189,000","190,520","190,520","190,520",0,0,"190,520","190,520","190,520","190,520",0,0,"190,520",0,"190,520","187,061","188,990","188,990",0,0,0,0,0,0,0,0,0,0,"188,990","188,990",0,0,"188,990",0,0,0,0,0,"188,990","188,990",0
76551290,NEWZEN SKULL 650EM 80PLUS브론즈 ATX3.1,"57,230","57,230","57,230","57,230","57,230","57,230",0,"57,230",0,"57,230","57,230","57,230","57,230","57,230",0,0,"57,230","57,230","57,230","57,230",0,0,"57,230",0,"57,230","57,230","57,230","57,230",0,0,0,0,0,0,0,0,0,0,"57,230","57,230",0,0,"57,230",0,0,0,0,0,"57,230","57,230",0
76551317,NEWZEN SKULL 650EM 80PLUS브론즈 ATX3.1 화이트,"62,070","62,070","62,070","62,070","62,070","62,070",0,"62,070",0,"61,475","61,475","61,475","61,470","61,470",0,0,"61,470","61,470","61,470","61,470",0,0,"61,470",0,"61,470","60,307","61,470","61,470",0,0,0,0,0,0,0,0,0,0,"61,427","61,427",0,0,"61,420",0,0,0,0,0,"59,520","59,520",0
76551389,NEWZEN SKULL 750EM 80PLUS브론즈 ATX3.1,"66,600","66,600","66,600","66,600","66,600","66,600",0,"66,600",0,"66,600","66,600","71,770","71,770","71,770",0,0,"71,770","71,770","71,770","71,770",0,0,"71,770",0,"71,770","65,120","65,120","65,120",0,0,0,0,0,0,0,0,0,0,"71,770","71,770",0,0,"71,770",0,0,0,0,0,"68,820","68,820",0
76551404,NEWZEN SKULL 750EM 80PLUS브론즈 ATX3.1 화이트,"71,100","71,100","71,100","71,100","71,100","71,100",0,"71,100",0,"71,100","71,100","76,620","75,880","75,880",0,0,"75,880","75,880","75,880","75,880",0,0,"75,880",0,"75,880","68,844","69,520","69,520",0,0,0,0,0,0,0,0,0,0,"75,836","75,836",0,0,"75,830",0,0,0,0,0,"73,470","73,470",0
24714023,NEWZEN SKULL 750SM 모듈러 ATX3.0 80PLUS골드,"148,120","148,120","148,120","148,120","148,120","148,120",0,"148,120",0,"148,120","148,120","148,120","148,120","148,120",0,0,"148,120","148,120","148,120","148,120",0,0,"148,120",0,"148,120","148,120","148,120","148,120",0,0,0,0,0,0,0,0,0,0,"148,120","148,120",0,0,"148,120",0,0,0,0,0,"148,120","148,120",0
24714137,NEWZEN SKULL 750SM 모듈러 ATX3.0 80PLUS골드 화이트,"157,080","157,080","157,080","157,080","157,080","157,080",0,"157,080",0,"157,080","157,080","157,080","157,080","157,080",0,0,"157,080","157,080","157,080","157,080",0,0,"157,080",0,"157,080","157,080","157,080","157,080",0,0,0,0,0,0,0,0,0,0,"157,080","157,080",0,0,"157,080",0,0,0,0,0,"157,080","157,080",0
59465297,NEWZEN SKULL 750SM 모듈러 ATX3.1 80PLUS골드,"89,100","89,100","89,100","89,100","89,100","89,100",0,"89,100",0,"89,100","89,100","95,500","95,500","95,500",0,0,"95,490","95,490","95,490","95,490",0,0,"95,490",0,"95,490","89,000","89,000","89,000",0,0,0,0,0,0,0,0,0,0,"95,000","95,000",0,0,"94,990",0,0,0,0,0,"92,070","92,070",0
59466356,NEWZEN SKULL 750SM 모듈러 ATX3.1 80PLUS골드 화이트,"99,000","99,000","99,000","99,000","99,000","99,000",0,"99,000",0,"99,000","99,000","101,200","101,200","101,200",0,0,"101,200","101,200","101,200","101,200",0,0,"98,100",0,"98,100","96,100","99,000","99,000",0,0,0,0,0,0,0,0,0,0,"96,500","100,700",0,0,"100,700",0,0,0,0,0,"100,700","100,700",0
